English Text,Hebrew Text,Sentiment
only this the solution fight with modi wave ,רק זה הפתרון להילחם עם גל modi,2.0
the first term prime minister won promise but the second term will have won performance not even narendra modi exception this,"הקדנציה הראשונה של ראש הממשלה זכתה בהבטחה, אך הקדנציה השנייה תזכה בביצועים, אפילו לא בנאנדרה מודי.",1.0
hey have already pledged support for modi you also believe him use this link pledge your vote ,"היי, כבר התחייבתי לתמוך במודי. אתה גם מאמין שהוא משתמש בקישור הזה כדי להבטיח את הקול שלך.",2.0
the name throwing out modi rule the task independent communist assertion abandoned will lead liquidation the movement,השם שמשליך את מודי שולט במשימה טענה קומוניסטית עצמאית שננטשה תוביל לפירוק התנועה,2.0
used bjp money visit japan singapore usa for yrs and left bjp when modi asked how tdp spend bjp moneyexp details yrs political experience use increased pension dwacra yuvanestam schemes just before elections win votes,"ב.ג.פ. ביקרה ביפן סינגפור ארה""ב עבור yrs ועזבה את בי.ג'יי.פי כששאלתי איך tdp מוציא BJP פרטי כסף yrs ניסיון פוליטי להשתמש במזימות פנסיה מוגברות",1.0
only modi this time,רק מודי הפעם.,2.0
next song sung ,השיר הבא שר,2.0
hurrah welcome for chinook multi role helicopter really proud modi for right steps make strong nation urge people walk matching disciplined steps like fauji with modi for development and flying indian tiranga all our planets,ברוכים הבאים למסוק צ'ינוק רב תפקידים גאה מאוד בצעדים הנכונים גורם לאומה חזקה להאיץ באנשים ללכת בצעדים ממושמעים כמו פאג'י עם מודי לפיתוח וטיסות טיראנגה ההודית כל כוכבי הלכת שלנו,1.0
kunal kamra pretentious chutiya modi did more work the last five years than the braincells you have lost since your birth while smoking weed,קונאל קמרה יומרני chutiya modi עשה יותר עבודה בחמש השנים האחרונות מאשר תאי המוח שאיבדת מאז הלידה שלך תוך עישון עשב,1.0
only narendra modiji vote kar narendra modi appeals everyone during tweetstorm via ,"רק נרנדרה מודיג'י מצביעה לקאר נרנדרה מודי ערעורים לכולם במהלך ""טוויטר סטורם"" דרך",2.0
cow please fight elections for graffiti mocking modi appears bjp fails find candidates bengal ,פרה בבקשה להילחם בבחירות לגרפיטי לעג modi מופיע BJP נכשל למצוא מועמדים בנגל,0.0
shabana azmi takes makers modi biopic says javed akhtar’ name put ‘deliberately mislead public’ ,Shabana אזמי לוקח יוצרי MODI biopic אומר javed akhtar) שם public zeliberately להתעות,2.0
proud our priminister modi,גאה במודי הבכיר שלנו.,1.0
what about halala whr whole family fucks poor woman den physically and mentally handicap kids are born out due genetic depression dont worry abt progress through time think abt religion still 7th century mindset,"מה לגבי הלהלה שכל המשפחה מזדיינת עם אישה מסכנה, שמשתדלת פיזית ומנטלית, ילדים שנולדים מתוך דיכאון גנטי, לא דואגים להתקדמות בזמן, חושבים שהדת עדיין חושבת על חשיבה של המאה השביעית.",0.0
achhe din vikas black money jobs the only thing found post2014 new india ➡ modi lies ,Achhe דין ויקאס כסף שחור עבודות הדבר היחיד שנמצא פוסט 2014 אינדיה חדשה É MODI שקרים,0.0
when will see your tweet for justice for you are blind fear modi rss bjp,"מתי תראה את הציוץ שלך לצדק, כי אתה פוחד פחד עיוור.",0.0
will see more such attacks hindus modi supporters ,יראה עוד התקפות כאלה תומכים בהינדיוס מודי,1.0
are rajput and will not vote for modi the cheapest india,"הם ראג'פוטים ולא יצביעו למודי, ההודו הזול ביותר.",2.0
modi once again  ,MODI שוב,2.0
also home nirav modi vijay malaya etc etc ,"כמו כן, הבית nirav modi vijay Malaya וכו '",2.0
this the only chance history independent india propel into economy due mainly reforms time the dynasty ruled were just now yrs lets reach for the stars ,זה הסיכוי היחיד שההיסטוריה העצמאית של הודו תדחף לכלכלה בעיקר בגלל זמן הרפורמות שהשושלת שלטה בו היה רק עכשיו yrs מאפשר להגיע לכוכבים,1.0
rahul wise enough deny the absolute majority modi nda make aap cong deal and that’ the best for both the country kejriwal allow modi swee delhi with then finished for next delhi assembly too,Rahul מספיק חכם להכחיש את הרוב המוחלט modi נדה לבצע עסקה קונג Aap וכי ¿ הטוב ביותר עבור שני המדינה kejriwal לאפשר modi swee delhi עם אז סיים להתכנס delhi הבא מדי,1.0
vote for modi only ,הצביעו למודי בלבד.,2.0
thats modi magic ghochu,זה מודי גוצ'ו קסום.,1.0
modi lotus bjp symble become soil every comman men voters reach every hoouses booths voters victims armed forces fmly for poll19 ,MODI Lotus bjp symble הפך לאדמה כל גבר Comman המצביעים להגיע לכל תאי houses הבוחרים קורבנות כוחות מזוינים fmly עבור סקר 19,2.0
weak state capacity exacerbated excessive accountability because the nation always election mode fair modi did champion simultaneous elections but couldn’ get the opposition’ support comments needed what gurcharan das says here,יכולת המדינה החלשה החמירה את האחריות המוגזמת כי המדינה תמיד במצב בחירות במצב רוח הוגן עשה אלוף בחירות בו זמנית אבל לא יכל לקבל את התגובות תמיכה Gurcharan Das צריך מה אומר כאן,1.0
why not ask them vote for modern india modi why let even single vote waste make nda stronger centre nota,למה לא לשאול אותם להצביע עבור מודי אינדיה מודרני למה לתת אפילו פסולת הצבעה אחת להפוך NDA חזק מרכז nota,0.0
modi will endup mad manlike hitler mussolini pinochet nero stalin,מודי יהיה בסופו של אדם מטורף כמו היטלר מוסוליני פינוצ'ט נירו סטלין,0.0
obc pass general log pass rrb rpf constable cut off 2019 anusaryr modi hatao,"שוטר אר-אר-פי חתך את 2019, נוסיר מודי האטאו.",1.0
modi teli obc because his upbringing and mindset can chowkidar had there been his kids they too would have become chowkidar gatekeeper,מודי טלי אובק כי החינוך שלו והחשיבה שלו יכולים לצ'וקידר אם היו הילדים שלו הם גם היו הופכים לשומרי הסף של צ'וקידר,2.0
