English Text,Hebrew Text,Sentiment
agree with arun kumarsushil modi and nitish harmful for swarn,מסכים עם אראן קומארסושיל מודי וניטיש מזיק לסוואן,2.0
ratan tata lavishes praise narendra modi says will deliver new india ,רטאן טטה מרעיף שבחים נרנדרה מודי אומר שיספק הודו חדשה,1.0
rajasthan governor kalyan singh aligarh 23rd march all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country ,"רייג'אסת'ן המושל קייליאן סינגה אליגאר ה-23 במרץ, כולם עובדי בי.ג'יי.פי, ורוצים שהבי.ג'י.פי יצא מנצח, רוצה ששוב מודי תהיה החשובה עבור המדינה.",1.0
and kindly dont compare modi jee butcher gujrat and imran khan,ובאדיבות אל תשווה בין מודי ג'י הקצב גוג'ראט ואימראן קאן,1.0
modi sleeps with his mother,מודי שוכב עם אמא שלו.,2.0
"icing the cake
varanasi loksabha seat against modi aap gives congress congress gives gives bsp bsp candidate joins bjp  too much fun ","הציפוי של העוגה, וואראנסי לוקסבה נגד מודי אאפ, נותן לקונגרס את הסכמתו של המועמד להצטרף יותר מדי ל""בי.ג'י.פי.""",1.0
this guy truely something else ,הבחור הזה באמת משהו אחר,1.0
the star campaigner myth bjp lost more than assembly constituencies where narendra modi campaigned during recent 5state polls ,"ב.ג.פ. הכוכב המיתוס הפסיד יותר מבוחרי הרכבה, היכן שנרנדרה מודי ניהלה מסע בחירות בסקרים האחרונים של 5 מדינות.",1.0
"unprecedented agrarian crisis
record farmers suicide last years
destroying autonomy each and every institutions india
destroying independence india media news channels
some the achievement modi govt","שיא משבר חקלאי חסר תקדים, חקלאים מתאבדים בשנים האחרונות, הורסים אוטונומיה, כל מוסדות בהודו, הורסים עצמאות, התקשורת ההודית,",1.0
thatvis during upa ruling these modishah duo are not letting the delhi police their job instead duo has ordered harassing opposition and college students,"שבמהלך פסיקת אופה, צמד המושהה הזה לא נותן למשטרה של דלהי את העבודה במקום זה, צמד הצמד הורה להטריד את האופוזיציה ואת תלמידי הקולג'.",2.0
just like fake gandhi’ fake modi’ will there,בדיוק כמו גנדיז מזויף יהיה שם,0.0
"rajasthan governor kalyan singh aligarh 23rd march all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country
","רייג'אסת'ן המושל קייליאן סינגה אליגאר ה-23 במרץ, כולם עובדי בי.ג'יי.פי, ורוצים שהבי.ג'י.פי יצא מנצח, רוצה ששוב מודי תהיה החשובה עבור המדינה.",1.0
congress party and its desire make powerful only nehrugandhi family put brake india development modi govt has disengaged the brake now,"מסיבת הקונגרס והתשוקה שלה גורמים רק למשפחת נרוגנדי החזקה לשים בלם בפיתוח הודו, מודי גווט ניתקה את הבלם עכשיו.",1.0
india  uae  relationship has been great success story government vision leadership sheikh mohammed bin zayed prime minister modi slowly but surely taking shape ,מערכת היחסים של הודו היואה הייתה סיפור הצלחה גדול חזון הממשלה מנהיגות השייח מוחמד בן זאייד ראש הממשלה מודי לאט אבל בטוח לוקח צורה,1.0
friday had expressed shock over his name being mentioned credits the film ,"יום שישי הביע הלם על כך ששמו הוזכר, זוקף לזכותו את הסרט.",2.0
one other thing the campaign will now start well get feel for the whole thing soon modi the campaign trail formidable opponent but think bjps messaging has multipronged cant just modi the messiah messaging,"דבר אחד נוסף שהקמפיין יתחיל עכשיו, יחוש את כל העניין בקרוב, מסע הבחירות של היריב מטיל האימה, אבל חושב שלבי-ג'י-פי-אס יש מסרים מרובים,",1.0
narendra modi urges noted personalities spread voter awareness ,נרנדרה מודי דוחקת באישיות ידועה להפיץ מודעות לבוחרים.,2.0
"she has asked three questions from modi and her questions are valid you could kindly answer them small vides minute but important
","היא שאלה שלוש שאלות ממודי, ושאלותיה תקפות. תוכל לענות עליהן בחביבות, דקה קטנה, אבל חשובה.",1.0
anyone better than modi when nehruji expired said there was alternative but shastiji proved was the best ever everybody including modi dispensible,מישהו טוב יותר ממודי כשנרג'י מת אמר שיש חלופה אבל שסטיג'י הוכיח שהוא הטוב ביותר מכולם כולל מותג'י.,1.0
will not wear heart while vote this timechances heart failure,לא ילבש לב בזמן הצבעה זה זמן סיכויי אי ספיקת לב,0.0
support with leader honble prime minister narendra modi for new india ,"תמיכה במנהיג ראש הממשלה, נרנדרה מודי, עבור הודו החדשה.",1.0
modi bjp indians never played any victim card the called lsl who choose fool people the name journalism liberalism play this card see digested when called intolerant you all still talking butcher called cattel class,"האינדיאנים מעולם לא השתמשו בקלף קורבן בשם ""איל"" שבוחרים בטיפשים את השם ""עיתונאות ליברליזם"" לשחק את הקלף הזה רואים מעוכלים כשקוראים לכם ""לא סובלניים,"" אתם עדיין מדברים על קצב שנקרא כיתת קאטל.",0.0
idiot ever heard the russian sukhoi mki the best jet iaf has its fleet currently built indigenously hal for our air force farzi deshbhakts like you wont even hesitate shit our own company defend your baap modi pathetic,"האידיוט שמע אי פעם את הסקוהי מקי הרוסי, המטוס הכי טוב שיש לאף, הצי שלו כרגע נבנה על ידי חיל האוויר שלנו, פארצי דשהאקטס, כמוך, אפילו לא יהסס על החרא שהחברה שלנו תגן על ה""באפ מודי"" הפתטי שלך.",0.0
and imran masood who want chop modi liberals grace ,ואימראן מסעוד שרוצה צ'ופ מודי ליברל גרייס,2.0
this shows how this government wrecking the environment ,זה מראה איך הממשלה הזאת הורסת את הסביבה,2.0
some times for political mileage leaders but good signal from modi jee how any body object pakistans birth day congratulation not given from india then you can scold,כמה פעמים למנהיגי קילומטראז' פוליטיים אבל אות טוב ממודי ג'י איך כל גוף אובייקט פקיסטאן יום הולדת ברכה לא ניתן מהודו אז אתה יכול לנזוף,1.0
women are powerful nature wat hinduism states have every right choose our partners dress etc women has respected man should taught have self control ardhanaariswara avatar states how wife should treated and where she belongs,לנשים יש טבע רב עוצמה. למצבי הינדואיזם יש כל זכות לבחור את בן הזוג שלנו להתלבש וכו'. נשים מכבדות גברים צריך ללמד שיש להם שליטה עצמית על הארדהאריסווארה האווטר קובע איך האישה צריכה להתייחס ולאן היא צריכה להיות שייכת.,1.0
